antecedents,consequents,support,confidence,lift
"Arcane Signet, Commander's Sphere, Sol Ring",Exotic Orchard,0.026870007262164125,0.7254901960784315,8.91964285714286
"Ash Barrens, Exotic Orchard","Arcane Signet, Command Tower, Sol Ring",0.026143790849673203,0.782608695652174,8.906216313330939
"Arcane Signet, Command Tower, Evolving Wilds",Exotic Orchard,0.03413217138707335,0.7230769230769231,8.889972527472528
"Arcane Signet, Evolving Wilds",Exotic Orchard,0.03413217138707335,0.7230769230769231,8.889972527472528
Exotic Orchard,"Arcane Signet, Evolving Wilds",0.03413217138707335,0.41964285714285715,8.889972527472526
Exotic Orchard,"Arcane Signet, Command Tower, Evolving Wilds",0.03413217138707335,0.41964285714285715,8.889972527472526
"Command Tower, Evolving Wilds, Sol Ring","Exotic Orchard, Path of Ancestry",0.030501089324618737,0.4565217391304348,8.853949785670546
"Exotic Orchard, Path of Ancestry","Command Tower, Evolving Wilds, Sol Ring",0.030501089324618737,0.5915492957746479,8.853949785670546
"Path of Ancestry, Terramorphic Expanse","Arcane Signet, Command Tower",0.020334059549745823,0.8484848484848485,8.851239669421489
"Path of Ancestry, Sol Ring, Terramorphic Expanse","Arcane Signet, Command Tower",0.020334059549745823,0.8484848484848485,8.851239669421489
"Commander's Sphere, Exotic Orchard","Evolving Wilds, Sol Ring",0.021060275962236745,0.6041666666666665,8.85039893617021
"Command Tower, Commander's Sphere, Exotic Orchard","Evolving Wilds, Sol Ring",0.021060275962236745,0.6041666666666665,8.85039893617021
Exotic Orchard,"Arcane Signet, Command Tower",0.06899055918663761,0.8482142857142857,8.848417207792208
"Arcane Signet, Command Tower",Exotic Orchard,0.06899055918663761,0.7196969696969697,8.848417207792208
"Command Tower, Myriad Landscape, Sol Ring","Arcane Signet, Exotic Orchard",0.026143790849673203,0.6101694915254238,8.844246208742195
"Command Tower, Myriad Landscape","Arcane Signet, Exotic Orchard",0.026143790849673203,0.6101694915254238,8.844246208742195
"Exotic Orchard, Temple of the False God","Arcane Signet, Sol Ring",0.025417574437182282,0.7954545454545455,8.833394428152493
"Command Tower, Exotic Orchard, Temple of the False God","Arcane Signet, Sol Ring",0.025417574437182282,0.7954545454545455,8.833394428152493
"Command Tower, Myriad Landscape","Path of Ancestry, Sol Ring",0.02251270878721859,0.5254237288135594,8.823274080198429
"Arcane Signet, Terramorphic Expanse",Exotic Orchard,0.023965141612200435,0.7173913043478262,8.8200698757764
"Arcane Signet, Command Tower, Terramorphic Expanse",Exotic Orchard,0.023965141612200435,0.7173913043478262,8.8200698757764
"Command Tower, Myriad Landscape, Sol Ring",Arcane Signet,0.037037037037037035,0.8644067796610169,8.816949152542373
"Command Tower, Myriad Landscape",Arcane Signet,0.037037037037037035,0.8644067796610169,8.816949152542373
Myriad Landscape,"Commander's Sphere, Sol Ring",0.02178649237472767,0.4545454545454546,8.815620998719591
"Commander's Sphere, Sol Ring",Myriad Landscape,0.02178649237472767,0.4225352112676057,8.815620998719591
"Arcane Signet, Evolving Wilds, Terramorphic Expanse","Command Tower, Exotic Orchard",0.021060275962236745,0.6904761904761905,8.803571428571429
"Arcane Signet, Command Tower, Sol Ring",Myriad Landscape,0.037037037037037035,0.4214876033057851,8.793764087152518
Myriad Landscape,"Arcane Signet, Command Tower, Sol Ring",0.037037037037037035,0.7727272727272727,8.793764087152516
"Commander's Sphere, Exotic Orchard","Arcane Signet, Command Tower, Sol Ring",0.026870007262164125,0.7708333333333333,8.772210743801653
"Arcane Signet, Exotic Orchard","Command Tower, Commander's Sphere",0.027596223674655047,0.4,8.742857142857144
"Command Tower, Commander's Sphere","Arcane Signet, Exotic Orchard",0.027596223674655047,0.6031746031746033,8.742857142857144
"Evolving Wilds, Exotic Orchard","Arcane Signet, Command Tower, Sol Ring",0.03340595497458242,0.7666666666666666,8.72479338842975
"Command Tower, Myriad Landscape",Path of Ancestry,0.02251270878721859,0.5254237288135594,8.716969573208088
"Command Tower, Myriad Landscape, Sol Ring",Path of Ancestry,0.02251270878721859,0.5254237288135594,8.716969573208088
"Command Tower, Commander's Sphere","Arcane Signet, Exotic Orchard, Sol Ring",0.026870007262164125,0.5873015873015873,8.695852534562212
Commander's Sphere,Myriad Landscape,0.02178649237472767,0.4166666666666667,8.693181818181818
Commander's Sphere,"Myriad Landscape, Sol Ring",0.02178649237472767,0.4166666666666667,8.693181818181818
"Myriad Landscape, Sol Ring",Commander's Sphere,0.02178649237472767,0.4545454545454546,8.693181818181818
Myriad Landscape,Commander's Sphere,0.02178649237472767,0.4545454545454546,8.693181818181818
"Ash Barrens, Command Tower, Exotic Orchard","Arcane Signet, Sol Ring",0.026143790849673203,0.782608695652174,8.690743338008415
"Ash Barrens, Exotic Orchard","Arcane Signet, Sol Ring",0.026143790849673203,0.782608695652174,8.690743338008415
"Arcane Signet, Command Tower, Myriad Landscape",Exotic Orchard,0.026143790849673203,0.7058823529411765,8.678571428571429
"Arcane Signet, Command Tower, Myriad Landscape, Sol Ring",Exotic Orchard,0.026143790849673203,0.7058823529411765,8.678571428571429
"Sol Ring, Swords to Plowshares",Arcane Signet,0.024691358024691357,0.8499999999999999,8.669999999999998
"Command Tower, Mind Stone","Arcane Signet, Sol Ring",0.023238925199709513,0.7804878048780488,8.667191188040913
"Command Tower, Exotic Orchard, Path of Ancestry","Evolving Wilds, Sol Ring",0.030501089324618737,0.5915492957746479,8.665567875337128
"Exotic Orchard, Path of Ancestry","Evolving Wilds, Sol Ring",0.030501089324618737,0.5915492957746479,8.665567875337128
"Evolving Wilds, Sol Ring","Exotic Orchard, Path of Ancestry",0.030501089324618737,0.44680851063829785,8.665567875337128
"Evolving Wilds, Sol Ring","Command Tower, Exotic Orchard, Path of Ancestry",0.030501089324618737,0.44680851063829785,8.665567875337128
"Arcane Signet, Myriad Landscape","Command Tower, Exotic Orchard, Sol Ring",0.026143790849673203,0.6666666666666667,8.660377358490567
"Arcane Signet, Myriad Landscape","Exotic Orchard, Sol Ring",0.026143790849673203,0.6666666666666667,8.660377358490567
Ash Barrens,"Command Tower, Evolving Wilds",0.024691358024691357,0.6415094339622641,8.660377358490566
"Arcane Signet, Evolving Wilds, Terramorphic Expanse","Command Tower, Exotic Orchard, Sol Ring",0.020334059549745823,0.6666666666666666,8.660377358490566
"Arcane Signet, Evolving Wilds, Terramorphic Expanse","Exotic Orchard, Sol Ring",0.020334059549745823,0.6666666666666666,8.660377358490566
"Ash Barrens, Sol Ring","Command Tower, Evolving Wilds",0.024691358024691357,0.6415094339622641,8.660377358490566
"Arcane Signet, Command Tower, Evolving Wilds, Terramorphic Expanse","Exotic Orchard, Sol Ring",0.020334059549745823,0.6666666666666666,8.660377358490566
"Path of Ancestry, Terramorphic Expanse",Arcane Signet,0.020334059549745823,0.8484848484848485,8.654545454545454
"Command Tower, Path of Ancestry, Sol Ring, Terramorphic Expanse",Arcane Signet,0.020334059549745823,0.8484848484848485,8.654545454545454
"Command Tower, Path of Ancestry, Terramorphic Expanse",Arcane Signet,0.020334059549745823,0.8484848484848485,8.654545454545454
"Path of Ancestry, Sol Ring, Terramorphic Expanse",Arcane Signet,0.020334059549745823,0.8484848484848485,8.654545454545454
"Command Tower, Rogue's Passage",Arcane Signet,0.020334059549745823,0.8484848484848485,8.654545454545454
"Command Tower, Solemn Simulacrum",Arcane Signet,0.020334059549745823,0.8484848484848485,8.654545454545454
"Command Tower, Rogue's Passage, Sol Ring",Arcane Signet,0.020334059549745823,0.8484848484848485,8.654545454545454
Arcane Signet,Exotic Orchard,0.06899055918663761,0.7037037037037037,8.651785714285715
Exotic Orchard,Arcane Signet,0.06899055918663761,0.8482142857142857,8.651785714285714
"Command Tower, Commander's Sphere, Sol Ring","Arcane Signet, Exotic Orchard",0.026870007262164125,0.5967741935483871,8.650084889643464
"Command Tower, Commander's Sphere","Arcane Signet, Sol Ring",0.03558460421205519,0.7777777777777778,8.637096774193548
"Sol Ring, Swords to Plowshares","Arcane Signet, Command Tower",0.023965141612200435,0.825,8.60625
"Sol Ring, Swords to Plowshares",Exotic Orchard,0.020334059549745823,0.7,8.60625
"Rogue's Passage, Sol Ring","Arcane Signet, Command Tower",0.020334059549745823,0.8235294117647058,8.59090909090909
"Command Tower, Evolving Wilds, Sol Ring","Arcane Signet, Exotic Orchard, Path of Ancestry",0.02832244008714597,0.42391304347826086,8.584239130434783
"Arcane Signet, Exotic Orchard, Path of Ancestry","Command Tower, Evolving Wilds, Sol Ring",0.02832244008714597,0.5735294117647058,8.584239130434783
"Commander's Sphere, Exotic Orchard","Arcane Signet, Sol Ring",0.026870007262164125,0.7708333333333333,8.559979838709676
"Command Tower, Commander's Sphere, Exotic Orchard","Arcane Signet, Sol Ring",0.026870007262164125,0.7708333333333333,8.559979838709676
"Command Tower, Myriad Landscape",Exotic Orchard,0.029774872912127815,0.6949152542372882,8.543734866828087
"Command Tower, Myriad Landscape, Sol Ring",Exotic Orchard,0.029774872912127815,0.6949152542372882,8.543734866828087
"Command Tower, Path of Ancestry","Commander's Sphere, Sol Ring",0.026143790849673203,0.43902439024390244,8.514599793885264
"Commander's Sphere, Sol Ring","Command Tower, Path of Ancestry",0.026143790849673203,0.5070422535211268,8.514599793885262
"Command Tower, Evolving Wilds, Exotic Orchard","Arcane Signet, Sol Ring",0.03340595497458242,0.7666666666666666,8.513709677419355
"Evolving Wilds, Exotic Orchard","Arcane Signet, Sol Ring",0.03340595497458242,0.7666666666666666,8.513709677419355
"Arcane Signet, Path of Ancestry, Sol Ring",Myriad Landscape,0.02251270878721859,0.40789473684210525,8.510167464114833
Myriad Landscape,"Arcane Signet, Path of Ancestry, Sol Ring",0.02251270878721859,0.4696969696969697,8.510167464114833
"Arcane Signet, Myriad Landscape, Sol Ring","Command Tower, Exotic Orchard",0.026143790849673203,0.6666666666666667,8.500000000000002
Commander's Sphere,"Command Tower, Exotic Orchard",0.034858387799564274,0.6666666666666667,8.500000000000002
"Arcane Signet, Myriad Landscape","Command Tower, Exotic Orchard",0.026143790849673203,0.6666666666666667,8.500000000000002
"Command Tower, Path of Ancestry, Sol Ring",Commander's Sphere,0.026143790849673203,0.4444444444444445,8.5
"Command Tower, Exotic Orchard",Commander's Sphere,0.034858387799564274,0.4444444444444445,8.5
Commander's Sphere,"Command Tower, Path of Ancestry, Sol Ring",0.026143790849673203,0.5,8.5
"Arcane Signet, Command Tower, Evolving Wilds, Terramorphic Expanse",Exotic Orchard,0.021060275962236745,0.6904761904761905,8.489158163265307
"Arcane Signet, Evolving Wilds, Terramorphic Expanse",Exotic Orchard,0.021060275962236745,0.6904761904761905,8.489158163265307
"Exotic Orchard, Sol Ring",Commander's Sphere,0.03413217138707335,0.4433962264150944,8.47995283018868
Commander's Sphere,"Command Tower, Exotic Orchard, Sol Ring",0.03413217138707335,0.6527777777777778,8.47995283018868
"Command Tower, Exotic Orchard, Sol Ring",Commander's Sphere,0.03413217138707335,0.4433962264150944,8.47995283018868
Commander's Sphere,"Exotic Orchard, Sol Ring",0.03413217138707335,0.6527777777777778,8.47995283018868
Commander's Sphere,"Command Tower, Exotic Orchard, Path of Ancestry, Sol Ring",0.02251270878721859,0.4305555555555556,8.469642857142857
"Command Tower, Exotic Orchard, Path of Ancestry, Sol Ring",Commander's Sphere,0.02251270878721859,0.44285714285714284,8.469642857142857
Commander's Sphere,"Exotic Orchard, Path of Ancestry, Sol Ring",0.02251270878721859,0.4305555555555556,8.469642857142857
"Exotic Orchard, Path of Ancestry, Sol Ring",Commander's Sphere,0.02251270878721859,0.44285714285714284,8.469642857142857
"Exotic Orchard, Path of Ancestry","Commander's Sphere, Sol Ring",0.02251270878721859,0.4366197183098592,8.46796270581234
"Commander's Sphere, Sol Ring","Command Tower, Exotic Orchard, Path of Ancestry",0.02251270878721859,0.4366197183098592,8.46796270581234
"Commander's Sphere, Sol Ring","Exotic Orchard, Path of Ancestry",0.02251270878721859,0.4366197183098592,8.46796270581234
"Command Tower, Exotic Orchard, Path of Ancestry","Commander's Sphere, Sol Ring",0.02251270878721859,0.4366197183098592,8.46796270581234
Ash Barrens,"Arcane Signet, Command Tower",0.03122730573710966,0.8113207547169812,8.463550600343053
"Ash Barrens, Sol Ring","Arcane Signet, Command Tower",0.03122730573710966,0.8113207547169812,8.463550600343053
"Command Tower, Sol Ring, Temple of the False God",Exotic Orchard,0.03195352214960058,0.6875,8.452566964285715
"Command Tower, Temple of the False God",Exotic Orchard,0.03195352214960058,0.6875,8.452566964285715
"Exotic Orchard, Temple of the False God","Command Tower, Sol Ring",0.03195352214960058,1.0,8.447852760736197
"Commander's Sphere, Path of Ancestry","Command Tower, Sol Ring",0.026143790849673203,1.0,8.447852760736197
"Arcane Signet, Exotic Orchard, Myriad Landscape","Command Tower, Sol Ring",0.026143790849673203,1.0,8.447852760736197
"Exotic Orchard, Path of Ancestry, Terramorphic Expanse","Command Tower, Sol Ring",0.021060275962236745,1.0,8.447852760736197
"Myriad Landscape, Temple of the False God","Command Tower, Sol Ring",0.023238925199709513,1.0,8.447852760736197
"Arcane Signet, Evolving Wilds, Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.02832244008714597,1.0,8.447852760736197
"Arcane Signet, Ash Barrens, Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.02178649237472767,1.0,8.447852760736197
"Evolving Wilds, Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.030501089324618737,1.0,8.447852760736197
"Ash Barrens, Path of Ancestry","Command Tower, Sol Ring",0.023965141612200435,1.0,8.447852760736197
"Ash Barrens, Evolving Wilds","Command Tower, Sol Ring",0.024691358024691357,1.0,8.447852760736197
"Arcane Signet, Temple of the False God","Command Tower, Sol Ring",0.029774872912127815,1.0,8.447852760736197
"Commander's Sphere, Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.02251270878721859,1.0,8.447852760736197
"Ash Barrens, Evolving Wilds, Exotic Orchard","Command Tower, Sol Ring",0.02251270878721859,1.0,8.447852760736197
"Arcane Signet, Exotic Orchard, Temple of the False God","Command Tower, Sol Ring",0.025417574437182282,1.0,8.447852760736197
"Arcane Signet, Commander's Sphere, Path of Ancestry","Command Tower, Sol Ring",0.023238925199709513,1.0,8.447852760736197
"Arcane Signet, Ash Barrens, Exotic Orchard","Command Tower, Sol Ring",0.026143790849673203,1.0,8.447852760736197
"Arcane Signet, Path of Ancestry, Terramorphic Expanse","Command Tower, Sol Ring",0.020334059549745823,1.0,8.447852760736197
"Arcane Signet, Commander's Sphere, Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.020334059549745823,1.0,8.447852760736197
"Exotic Orchard, Swords to Plowshares","Command Tower, Sol Ring",0.020334059549745823,1.0,8.447852760736197
"Path of Ancestry, Temple of the False God","Command Tower, Sol Ring",0.02178649237472767,1.0,8.447852760736197
"Arcane Signet, Ash Barrens, Path of Ancestry","Command Tower, Sol Ring",0.023965141612200435,1.0,8.447852760736197
"Ash Barrens, Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.02178649237472767,1.0,8.447852760736197
"Ash Barrens, Exotic Orchard","Command Tower, Sol Ring",0.03340595497458242,1.0,8.447852760736197
"Evolving Wilds, Path of Ancestry","Command Tower, Sol Ring",0.03340595497458242,1.0,8.447852760736197
"Path of Ancestry, Terramorphic Expanse","Command Tower, Sol Ring",0.023965141612200435,1.0,8.447852760736197
"Evolving Wilds, Path of Ancestry, Terramorphic Expanse","Command Tower, Sol Ring",0.02178649237472767,1.0,8.447852760736197
Ash Barrens,"Command Tower, Sol Ring",0.03848946986201888,1.0,8.447852760736197
"Arcane Signet, Rogue's Passage","Command Tower, Sol Ring",0.020334059549745823,1.0,8.447852760736197
"Arcane Signet, Ash Barrens","Command Tower, Sol Ring",0.03122730573710966,1.0,8.447852760736197
"Exotic Orchard, Myriad Landscape","Command Tower, Sol Ring",0.029774872912127815,1.0,8.447852760736197
"Arcane Signet, Evolving Wilds, Path of Ancestry","Command Tower, Sol Ring",0.029774872912127815,1.0,8.447852760736197
"Commander's Sphere, Sol Ring","Command Tower, Exotic Orchard",0.03413217138707335,0.6619718309859155,8.440140845070422
"Command Tower, Exotic Orchard","Commander's Sphere, Sol Ring",0.03413217138707335,0.4351851851851852,8.440140845070422
"Commander's Sphere, Exotic Orchard","Command Tower, Evolving Wilds",0.02178649237472767,0.625,8.4375
Path of Ancestry,"Commander's Sphere, Sol Ring",0.026143790849673203,0.43373493975903615,8.412014254199898
"Commander's Sphere, Sol Ring",Path of Ancestry,0.026143790849673203,0.5070422535211268,8.412014254199898
"Evolving Wilds, Sol Ring","Arcane Signet, Exotic Orchard, Path of Ancestry",0.02832244008714597,0.4148936170212766,8.40159574468085
"Evolving Wilds, Sol Ring","Arcane Signet, Command Tower, Exotic Orchard, Path of Ancestry",0.02832244008714597,0.4148936170212766,8.40159574468085
"Arcane Signet, Command Tower, Exotic Orchard, Path of Ancestry","Evolving Wilds, Sol Ring",0.02832244008714597,0.5735294117647058,8.40159574468085
"Arcane Signet, Exotic Orchard, Path of Ancestry","Evolving Wilds, Sol Ring",0.02832244008714597,0.5735294117647058,8.40159574468085
"Rogue's Passage, Sol Ring",Arcane Signet,0.020334059549745823,0.8235294117647058,8.4
Myriad Landscape,"Arcane Signet, Path of Ancestry",0.02251270878721859,0.4696969696969697,8.399645808736718
"Arcane Signet, Path of Ancestry",Myriad Landscape,0.02251270878721859,0.4025974025974026,8.399645808736718
"Myriad Landscape, Sol Ring","Arcane Signet, Path of Ancestry",0.02251270878721859,0.4696969696969697,8.399645808736718
"Arcane Signet, Path of Ancestry","Myriad Landscape, Sol Ring",0.02251270878721859,0.4025974025974026,8.399645808736718
Commander's Sphere,"Command Tower, Path of Ancestry",0.026143790849673203,0.5,8.396341463414634
Commander's Sphere,"Path of Ancestry, Sol Ring",0.026143790849673203,0.5,8.396341463414634
"Command Tower, Path of Ancestry",Commander's Sphere,0.026143790849673203,0.43902439024390244,8.396341463414634
"Path of Ancestry, Sol Ring",Commander's Sphere,0.026143790849673203,0.43902439024390244,8.396341463414634
Commander's Sphere,"Exotic Orchard, Path of Ancestry",0.02251270878721859,0.4305555555555556,8.350352112676058
Commander's Sphere,"Command Tower, Exotic Orchard, Path of Ancestry",0.02251270878721859,0.4305555555555556,8.350352112676058
"Command Tower, Exotic Orchard, Path of Ancestry",Commander's Sphere,0.02251270878721859,0.4366197183098592,8.350352112676056
"Exotic Orchard, Path of Ancestry",Commander's Sphere,0.02251270878721859,0.4366197183098592,8.350352112676056
Myriad Landscape,Arcane Signet,0.0392156862745098,0.8181818181818182,8.345454545454546
Arcane Signet,"Myriad Landscape, Sol Ring",0.0392156862745098,0.4,8.345454545454546
"Myriad Landscape, Sol Ring",Arcane Signet,0.0392156862745098,0.8181818181818182,8.345454545454546
Arcane Signet,Myriad Landscape,0.0392156862745098,0.4,8.345454545454546
Myriad Landscape,"Arcane Signet, Command Tower, Path of Ancestry, Sol Ring",0.02178649237472767,0.4545454545454546,8.345454545454546
"Arcane Signet, Command Tower, Path of Ancestry, Sol Ring",Myriad Landscape,0.02178649237472767,0.4,8.345454545454546
"Commander's Sphere, Exotic Orchard, Sol Ring","Command Tower, Evolving Wilds",0.021060275962236745,0.6170212765957446,8.329787234042552
"Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.050835148874364564,0.9859154929577466,8.328868919035688
"Command Tower, Sol Ring","Exotic Orchard, Path of Ancestry",0.050835148874364564,0.4294478527607362,8.328868919035687
"Command Tower, Sol Ring","Arcane Signet, Exotic Orchard, Path of Ancestry",0.048656499636891795,0.4110429447852761,8.323619631901842
"Arcane Signet, Exotic Orchard, Path of Ancestry","Command Tower, Sol Ring",0.048656499636891795,0.9852941176470589,8.323619631901842
"Evolving Wilds, Exotic Orchard","Command Tower, Sol Ring",0.042846768336964415,0.9833333333333333,8.307055214723926
"Exotic Orchard, Temple of the False God","Arcane Signet, Command Tower",0.025417574437182282,0.7954545454545455,8.298037190082646
"Exotic Orchard, Sol Ring, Temple of the False God","Arcane Signet, Command Tower",0.025417574437182282,0.7954545454545455,8.298037190082646
Commander's Sphere,Path of Ancestry,0.026143790849673203,0.5,8.295180722891567
"Command Tower, Evolving Wilds, Sol Ring",Path of Ancestry,0.03340595497458242,0.5,8.295180722891567
Path of Ancestry,"Command Tower, Evolving Wilds, Sol Ring",0.03340595497458242,0.5542168674698795,8.295180722891567
Path of Ancestry,Commander's Sphere,0.026143790849673203,0.43373493975903615,8.295180722891565
Ash Barrens,Arcane Signet,0.03122730573710966,0.8113207547169812,8.275471698113208
"Ash Barrens, Command Tower, Sol Ring",Arcane Signet,0.03122730573710966,0.8113207547169812,8.275471698113208
"Ash Barrens, Command Tower",Arcane Signet,0.03122730573710966,0.8113207547169812,8.275471698113208
"Ash Barrens, Sol Ring",Arcane Signet,0.03122730573710966,0.8113207547169812,8.275471698113208
"Commander's Sphere, Exotic Orchard","Command Tower, Sol Ring",0.03413217138707335,0.9791666666666666,8.27185582822086
"Command Tower, Commander's Sphere","Sol Ring, Terramorphic Expanse",0.020334059549745823,0.4444444444444445,8.27027027027027
"Command Tower, Sol Ring","Arcane Signet, Exotic Orchard",0.06753812636165578,0.5705521472392638,8.270003228931225
"Arcane Signet, Exotic Orchard","Command Tower, Sol Ring",0.06753812636165578,0.9789473684210528,8.270003228931225
"Arcane Signet, Evolving Wilds, Exotic Orchard","Command Tower, Sol Ring",0.03340595497458242,0.9787234042553191,8.268111212635427
"Commander's Sphere, Exotic Orchard","Arcane Signet, Command Tower",0.027596223674655047,0.7916666666666666,8.258522727272727
"Evolving Wilds, Exotic Orchard, Terramorphic Expanse","Command Tower, Sol Ring",0.029774872912127815,0.9761904761904762,8.246713409290097
Path of Ancestry,"Command Tower, Sol Ring",0.058823529411764705,0.9759036144578314,8.244290043610023
"Command Tower, Sol Ring",Path of Ancestry,0.058823529411764705,0.49693251533742333,8.244290043610023
"Myriad Landscape, Sol Ring","Arcane Signet, Command Tower, Path of Ancestry",0.02178649237472767,0.4545454545454546,8.235645933014355
Myriad Landscape,"Arcane Signet, Command Tower, Path of Ancestry",0.02178649237472767,0.4545454545454546,8.235645933014355
"Command Tower, Sol Ring","Arcane Signet, Path of Ancestry",0.054466230936819175,0.46012269938650313,8.228428013704088
"Arcane Signet, Path of Ancestry","Command Tower, Sol Ring",0.054466230936819175,0.974025974025974,8.228428013704088
"Arcane Signet, Commander's Sphere, Exotic Orchard","Command Tower, Sol Ring",0.026870007262164125,0.9736842105263158,8.225540845979982
"Evolving Wilds, Sol Ring","Command Tower, Path of Ancestry",0.03340595497458242,0.48936170212765956,8.217695900363259
"Command Tower, Path of Ancestry","Evolving Wilds, Sol Ring",0.03340595497458242,0.5609756097560975,8.217695900363259
"Evolving Wilds, Temple of the False God","Command Tower, Sol Ring",0.025417574437182282,0.9722222222222222,8.21319018404908
"Commander's Sphere, Exotic Orchard, Sol Ring","Arcane Signet, Command Tower",0.026870007262164125,0.7872340425531915,8.212282398452611
"Arcane Signet, Swords to Plowshares","Command Tower, Sol Ring",0.023965141612200435,0.9705882352941176,8.199386503067485
"Arcane Signet, Myriad Landscape",Exotic Orchard,0.026143790849673203,0.6666666666666667,8.196428571428573
Exotic Orchard,Commander's Sphere,0.034858387799564274,0.42857142857142866,8.196428571428573
"Arcane Signet, Myriad Landscape, Sol Ring",Exotic Orchard,0.026143790849673203,0.6666666666666667,8.196428571428573
Commander's Sphere,Exotic Orchard,0.034858387799564274,0.6666666666666667,8.196428571428573
"Exotic Orchard, Fellwar Stone","Command Tower, Sol Ring",0.023238925199709513,0.9696969696969697,8.19185722253207
"Arcane Signet, Exotic Orchard, Terramorphic Expanse","Command Tower, Sol Ring",0.023238925199709513,0.9696969696969697,8.19185722253207
"Myriad Landscape, Path of Ancestry","Command Tower, Sol Ring",0.02251270878721859,0.96875,8.18385736196319
"Command Tower, Fellwar Stone","Arcane Signet, Sol Ring",0.020334059549745823,0.7368421052631579,8.182512733446519
"Arcane Signet, Myriad Landscape, Path of Ancestry","Command Tower, Sol Ring",0.02178649237472767,0.967741935483871,8.17534138135761
"Evolving Wilds, Exotic Orchard","Arcane Signet, Command Tower",0.03413217138707335,0.7833333333333333,8.17159090909091
"Commander's Sphere, Evolving Wilds, Exotic Orchard","Command Tower, Sol Ring",0.021060275962236745,0.9666666666666666,8.166257668711657
"Arcane Signet, Prairie Stream","Command Tower, Sol Ring",0.021060275962236745,0.9666666666666666,8.166257668711657
"Arcane Signet, Command Tower, Path of Ancestry","Commander's Sphere, Sol Ring",0.023238925199709513,0.4210526315789474,8.166048925129726
"Commander's Sphere, Sol Ring","Arcane Signet, Command Tower, Path of Ancestry",0.023238925199709513,0.4507042253521127,8.166048925129726
"Ash Barrens, Exotic Orchard, Sol Ring","Arcane Signet, Command Tower",0.026143790849673203,0.782608695652174,8.16403162055336
"Ash Barrens, Exotic Orchard","Arcane Signet, Command Tower",0.026143790849673203,0.782608695652174,8.16403162055336
Commander's Sphere,"Arcane Signet, Command Tower, Path of Ancestry, Sol Ring",0.023238925199709513,0.4444444444444444,8.159999999999998
"Arcane Signet, Command Tower, Path of Ancestry, Sol Ring",Commander's Sphere,0.023238925199709513,0.42666666666666664,8.159999999999998
"Arcane Signet, Fellwar Stone","Command Tower, Sol Ring",0.020334059549745823,0.9655172413793104,8.156547493124604
"Arcane Signet, Evolving Wilds, Exotic Orchard, Terramorphic Expanse","Command Tower, Sol Ring",0.020334059549745823,0.9655172413793104,8.156547493124604
Myriad Landscape,"Path of Ancestry, Sol Ring",0.023238925199709513,0.48484848484848486,8.141906873614191
"Commander's Sphere, Sol Ring",Exotic Orchard,0.03413217138707335,0.6619718309859155,8.138707243460765
Exotic Orchard,"Commander's Sphere, Sol Ring",0.03413217138707335,0.41964285714285715,8.138707243460765
"Evolving Wilds, Exotic Orchard, Sol Ring","Arcane Signet, Command Tower",0.03340595497458242,0.7796610169491525,8.133281972265022
"Command Tower, Exotic Orchard","Sol Ring, Temple of the False God",0.03195352214960058,0.4074074074074074,8.130434782608695
"Sol Ring, Temple of the False God","Command Tower, Exotic Orchard",0.03195352214960058,0.6376811594202898,8.130434782608695
"Evolving Wilds, Sol Ring",Path of Ancestry,0.03340595497458242,0.48936170212765956,8.118687516021533
Path of Ancestry,"Evolving Wilds, Sol Ring",0.03340595497458242,0.5542168674698795,8.118687516021533
"Exotic Orchard, Sol Ring, Temple of the False God",Arcane Signet,0.025417574437182282,0.7954545454545455,8.113636363636365
"Mind Stone, Sol Ring",Arcane Signet,0.025417574437182282,0.7954545454545455,8.113636363636365
"Command Tower, Exotic Orchard, Sol Ring, Temple of the False God",Arcane Signet,0.025417574437182282,0.7954545454545455,8.113636363636365
"Command Tower, Exotic Orchard, Temple of the False God",Arcane Signet,0.025417574437182282,0.7954545454545455,8.113636363636365
"Exotic Orchard, Temple of the False God",Arcane Signet,0.025417574437182282,0.7954545454545455,8.113636363636365
"Command Tower, Evolving Wilds","Exotic Orchard, Path of Ancestry, Sol Ring",0.030501089324618737,0.411764705882353,8.1
"Exotic Orchard, Path of Ancestry, Sol Ring","Command Tower, Evolving Wilds",0.030501089324618737,0.6,8.1
"Command Tower, Temple of the False God","Arcane Signet, Exotic Orchard, Sol Ring",0.025417574437182282,0.546875,8.09727822580645
"Command Tower, Commander's Sphere",Arcane Signet,0.03631082062454612,0.7936507936507937,8.095238095238097
"Commander's Sphere, Evolving Wilds",Terramorphic Expanse,0.021060275962236745,0.8285714285714285,8.091793313069909
Myriad Landscape,"Arcane Signet, Exotic Orchard, Sol Ring",0.026143790849673203,0.5454545454545455,8.07624633431085
Myriad Landscape,"Arcane Signet, Command Tower, Exotic Orchard, Sol Ring",0.026143790849673203,0.5454545454545455,8.07624633431085
